phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-2185101,in-call,309,31.4730216379,34.4242009978
050-5545677,in-call,92,31.4108223989,34.3863385183
050-7117686,out-call,2113,31.4446156739,34.4059584646
050-6470561,in-call,2940,31.4111052375,34.3702720923
050-7375421,in-call,3361,31.4462557567,34.3885137175
050-6775234,out-call,102,31.4478511506,34.3988545252
050-7540560,in-call,3338,31.395595014,34.3508882374
050-2252770,out-call,1984,31.4037247592,34.3747192423
050-2304594,in-call,10,31.4368491621,34.4025239215
050-5124776,in-call,2727,31.444547963,34.40613642
050-2428132,out-call,20,31.3962813886,34.3587924324
050-5632633,in-call,58,31.4643755722,34.4328712483
050-8902277,out-call,42,31.4596340836,34.4278145043
050-6707726,in-call,56,31.4276125091,34.3704361315
