phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-3328141,in-call,47,31.4349453108,34.3843554233
050-9763003,out-call,2236,31.4176998438,34.3815225738
050-1845704,in-call,99,31.3744838936,34.3294151573
050-3650092,out-call,106,31.4084481529,34.3700269725
050-7088721,out-call,3271,31.4446920903,34.3961108806
050-5606545,out-call,2967,31.4472237658,34.4063698514
050-1614871,in-call,470,31.4583716003,34.4085348484
050-1518752,in-call,2245,31.4269254381,34.3898320842
050-3551196,in-call,2327,31.4007683327,34.3672625465
050-4696269,out-call,848,31.4596340836,34.4278145043
050-2767625,out-call,113,31.4388123053,34.3874040814
050-3292145,in-call,1565,31.414508672,34.3803116307
050-5277194,out-call,54,31.4438837203,34.4058521664
050-2113582,in-call,1833,31.4298925497,34.3819015282
050-2035465,in-call,102,31.4011814279,34.3503207349
