phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-9690572,out-call,371,31.4617159203,34.4122230912
050-5878178,out-call,385,31.4267661639,34.3772705143
050-3419035,out-call,1400,31.4268995354,34.3985080043
050-9123825,in-call,81,31.4031906299,34.3788239843
050-5146357,out-call,937,31.4467096562,34.4107886283
050-4601587,out-call,1380,31.4303847815,34.3803185023
050-8694554,in-call,116,31.4624214703,34.4175315392
050-3746774,in-call,28,31.4347858836,34.3949088453
050-4320077,in-call,751,31.4403943735,34.4067084658
050-5148648,in-call,489,31.4372432636,34.4013624151
050-3748530,out-call,74,31.4528796129,34.4204734736
050-4768067,out-call,19,31.463403699,34.4183683559
050-4140091,out-call,55,31.4356115988,34.4033248091
