phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-9491239,out-call,2376,31.4495327966,34.4213622516
050-4982048,out-call,654,31.4242296345,34.3975122109
050-2271591,in-call,2997,31.4644181124,34.4197649284
050-8708746,in-call,2613,31.4383844718,34.4000458208
050-3925874,in-call,2038,31.4500565348,34.4094723571
050-6445509,out-call,36,31.4136245639,34.3737140905
050-5840298,in-call,56,31.4100264069,34.3866467906
050-9421142,out-call,30,31.4674870264,34.4334534042
050-6983082,in-call,3185,31.461902706,34.4229309081
050-9065661,out-call,1591,31.416003025,34.37539865
050-7686228,out-call,2581,31.4301407523,34.3962398376
050-6044060,in-call,446,31.455700338,34.4213103779
050-1052445,in-call,2198,31.4382207535,34.3983405737
050-1268332,in-call,2488,31.4293404322,34.3905415178
050-3182639,out-call,101,31.400932007,34.3662805027
