phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-6371549,in-call,2756,31.3922165248,34.361999902
050-2712114,out-call,39,31.4217470688,34.378938601
050-5964285,out-call,32,31.426323491,34.3854322019
050-6178685,in-call,2166,31.4396018306,34.4033371203
050-9228124,out-call,22,31.4402856527,34.3963072533
050-5723046,in-call,58,31.4242988759,34.3738463161
050-7190089,out-call,2430,31.4337255918,34.3943466495
050-2408587,out-call,2135,31.4767756537,34.4352317864
050-1301362,in-call,83,31.4123715974,34.3870598644
050-6731744,in-call,2789,31.3837593217,34.3292799243
050-4476964,out-call,315,31.4101714113,34.3704653753
