phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-5940048,out-call,89,31.4519710572,34.4096584943
050-3931432,out-call,1988,31.4121761007,34.3690169036
050-4922636,in-call,76,31.431046436,34.3879872087
050-7835854,out-call,1363,31.4228155691,34.3914923478
050-5567293,out-call,111,31.4199638152,34.3901138762
050-1130602,in-call,941,31.388960474,34.3525579274
050-5078516,out-call,111,31.3976598006,34.3720045771
050-1933986,out-call,2935,31.4876367912,34.459956988
050-1855149,in-call,27,31.4683069652,34.4302272187
050-9978119,in-call,3374,31.4204714802,34.3883058971
050-8468070,out-call,2370,31.4380628332,34.3934603451
050-4396379,out-call,3189,31.4865678335,34.4394427575
050-6404184,out-call,87,31.4183288469,34.3883047325
050-6277830,out-call,2110,31.3905597472,34.3394133332
050-7584726,out-call,73,31.4695169666,34.4373932269
050-9397416,in-call,409,31.3989974531,34.3665492524
