phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-7071813,in-call,1943,31.4302634354,34.3876800941
050-9262061,out-call,2502,31.4114845471,34.3780387665
050-1288407,in-call,642,33.8895866007,35.5186157744
050-3192751,in-call,2318,31.4552687245,34.4032155454
050-4911379,out-call,1201,33.8821978042,35.5134748398
050-6853338,in-call,1289,31.4440982525,34.4176053488
050-5742206,out-call,103,33.8815554998,35.509312025
050-4978072,in-call,2441,31.404037081,34.3741106432
050-1377799,out-call,295,31.4415231845,34.4064489916
050-4099964,out-call,99,31.4386480059,34.3927151736
050-9084018,out-call,100,31.48051404,34.4316910368
050-7113051,in-call,92,31.4628207356,34.4269720878
050-7716846,in-call,26,33.8868344123,35.5120347727
050-4412504,in-call,1624,31.479405251,34.4402939458
