phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-8732126,in-call,1836,31.4246829329,34.3787997151
050-1188533,out-call,3302,31.4329908417,34.3924601084
050-1189235,in-call,85,33.8830367977,35.5111475391
050-2318188,in-call,2244,33.8875373352,35.5091844221
050-9092569,out-call,30,33.8829609937,35.5113910573
050-9078354,out-call,2784,31.4696189214,34.4487832854
050-2783037,in-call,2713,31.4332349768,34.3826490783
050-1536708,in-call,78,31.4539136618,34.4130947009
050-5622319,in-call,120,31.4108662837,34.3895117396
050-1146081,in-call,2564,33.8848471266,35.5134005281
