phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-7278575,in-call,3569,31.4319587854,34.4112250239
050-4917908,in-call,21,31.4541759213,34.4175421123
050-4321398,out-call,100,31.4557657641,34.4196572737
050-4827072,in-call,2179,31.4248107824,34.4147367615
050-2633215,out-call,44,31.4204714802,34.3883058971
050-1876776,out-call,1483,31.4339326018,34.3991431604
050-8496865,in-call,875,31.4310190723,34.4020048135
050-3081517,in-call,2142,31.4438690534,34.4157861937
050-6259323,out-call,108,31.4632560269,34.4213073842
050-1480049,out-call,3292,31.4606940254,34.4263436968
050-6262188,out-call,2560,31.4342266941,34.4174632639
050-6182951,in-call,117,31.4256837943,34.384225745
050-9302065,in-call,62,31.4491895327,34.400449459
