phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-4437031,in-call,96,31.4921147672,34.4672942456
050-3329367,out-call,59,31.4426894422,34.3927933524
050-4823452,in-call,104,31.4481142772,34.4021974546
050-5702164,in-call,2833,31.4585978791,34.424705774
050-8013627,in-call,115,31.3951559777,34.3603355142
050-2046698,in-call,39,31.4519493249,34.3966629665
050-8907684,in-call,55,31.4359598391,34.3916162177
050-3587525,in-call,90,31.4623167686,34.405261363
050-6224961,out-call,56,31.4455808125,34.4293663345
050-9268281,in-call,108,31.4440812535,34.400770221
050-4708881,out-call,76,31.4361230849,34.4117928377
