phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-4818435,in-call,3188,31.4553435438,34.3903830305
050-4293519,out-call,226,31.4972972045,34.4699713134
050-2017274,in-call,3331,31.4031302811,34.3696681126
050-8852451,in-call,2800,31.4269630878,34.3947219133
050-2130827,in-call,116,31.4053579402,34.3417652246
050-7769156,out-call,1043,31.4455609687,34.4030040488
050-1210758,in-call,62,31.4699736123,34.4270176569
050-5251257,in-call,10,31.4508077812,34.4085697056
050-5302933,out-call,117,31.4303410848,34.3934815546
050-8312852,in-call,93,31.450509462,34.4157609707
050-3612240,out-call,2171,31.4220785785,34.3798249596
050-5935601,out-call,74,31.3876837442,34.3588403154
050-9431089,in-call,2799,31.4626591654,34.4251704859
050-5260359,in-call,1545,31.4381461648,34.389724603
050-5091216,in-call,94,31.433495591,34.4003410207
