phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-6175145,in-call,67,31.388597734,34.3359905032
050-7825489,in-call,1847,31.4154146465,34.3774340572
050-2281699,out-call,2167,31.3912179258,34.3657536814
050-4819914,out-call,402,31.4664386889,34.426266333
050-2350249,out-call,2878,31.4292601333,34.3844905385
050-7633926,out-call,1506,31.4734339188,34.4239427679
050-8820152,out-call,96,31.4260860776,34.3779338879
050-4330352,in-call,74,31.4410116944,34.3942342872
050-3809746,in-call,10,31.3886989851,34.3368069326
050-7951388,in-call,109,31.416815104,34.3783909274
050-1911633,out-call,29,31.4480187967,34.4102901191
050-2392740,out-call,97,31.433898896,34.3829376575
