phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-2426978,in-call,798,31.4484623529,34.4023049679
050-4543932,in-call,54,31.439282453,34.4017611597
050-5880836,in-call,64,33.8879434917,35.5093376865
050-7451388,out-call,119,31.3983234014,34.3549914639
050-4874926,out-call,138,31.4338202194,34.3829088457
050-4903080,out-call,116,31.4398707537,34.3966899688
050-8141499,in-call,1274,31.4135414744,34.3656958182
050-1454702,out-call,1537,33.8875081537,35.5107589079
050-8046743,out-call,283,33.8844714451,35.5120828441
050-4182163,out-call,10,31.4557807222,34.4082667623
050-8316745,in-call,51,31.4227021703,34.3850530172
