phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-1991844,in-call,730,31.4484623529,34.4023049679
050-7812996,out-call,1179,31.4972972045,34.4699713134
050-1498850,in-call,2886,31.4272421503,34.3890920166
050-1486604,in-call,34,31.4412055542,34.3937843677
050-3202828,in-call,224,31.4055152642,34.3486532159
050-5953300,out-call,420,31.4430257272,34.4004985928
050-1336266,in-call,966,31.4507143097,34.4059109768
050-8498543,out-call,799,31.4520035581,34.4128526857
050-1412222,in-call,114,31.4407382824,34.3956810659
050-8581306,out-call,1577,31.4558485206,34.418089467
050-8807029,in-call,2175,31.4205623273,34.3887775519
050-9175717,out-call,47,31.3979529299,34.3613737637
050-4222754,out-call,1117,31.4380785731,34.3932234794
050-3151808,in-call,107,31.437219304,34.4006202796
050-8685083,out-call,55,31.4591735621,34.4186782211
