phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-7970333,out-call,669,31.4423080484,34.4112598411
050-1740582,out-call,60,31.458674023,34.4155754639
050-7552833,in-call,66,31.4404865413,34.388905689
050-7246787,out-call,1992,31.4416759498,34.4013924912
050-9892468,out-call,329,31.4455609687,34.4030040488
050-4655135,in-call,111,31.4504924263,34.3961546775
050-2248459,in-call,3089,33.8801825374,35.5113051426
050-4497331,out-call,70,31.4428295508,34.3902389508
050-9503148,in-call,97,31.4682977975,34.4163206228
050-3030596,out-call,30,31.4324742331,34.3861866157
