phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-6677650,out-call,35,31.4827020764,34.4558619242
050-9491197,out-call,3526,31.5027148539,34.4735747827
050-1852086,in-call,1531,31.484804514,34.4370727927
050-4107732,out-call,3194,33.8900631735,35.5130779935
050-4252394,out-call,3245,33.8850002186,35.511804778
050-5462689,in-call,61,31.4373714532,34.4056235641
050-5314802,out-call,3471,31.4670608269,34.4327043492
050-2143676,in-call,85,31.4113563106,34.3941910902
050-8571055,out-call,3027,31.4380713881,34.3904056396
050-8502400,in-call,1258,31.447879943,34.4028323583
050-8630417,in-call,23,31.4123576546,34.3778972241
050-1964395,in-call,1095,33.8875041298,35.5134991307
