phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-6122763,in-call,904,31.4038815046,34.393455071
050-5026463,out-call,3184,31.4530289407,34.4026078813
050-7930027,in-call,62,31.420895655,34.3817049454
050-3302023,in-call,115,31.4779491698,34.4303813793
050-2534913,in-call,99,31.4954257259,34.4792335929
050-4883521,in-call,110,31.3918030263,34.3554734543
050-1467490,out-call,40,31.3886989851,34.3368069326
050-3802890,in-call,30,31.4480137062,34.4005959967
050-8109904,out-call,25,31.4499256536,34.4090287512
050-2084993,in-call,56,31.428865927,34.3837848806
