phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-2424616,out-call,1490,31.4324802873,34.4022318141
050-9256424,in-call,41,31.4220785785,34.3798249596
050-1580945,in-call,1765,31.4736810368,34.4330671934
050-6544692,in-call,695,31.4727354024,34.4441666346
050-5239226,out-call,2577,31.4010402187,34.3628816541
050-7811839,in-call,2017,31.4476581989,34.3965507226
050-9278584,in-call,3412,31.4535530143,34.4248483575
050-5121661,in-call,115,31.4303669301,34.375454166
050-6703426,out-call,3048,31.418438513,34.3726957977
050-8216156,in-call,3236,31.4324954531,34.4003069769
050-3637415,in-call,3126,31.4895582955,34.4628180502
050-8173405,out-call,383,31.4324954531,34.4003069769
