phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-1598304,in-call,3185,31.4258342236,34.378058566
050-9113177,out-call,103,31.4386891023,34.3976184094
050-5584135,out-call,784,31.4664242817,34.4266495105
050-9122636,out-call,1679,31.4006742524,34.3559807709
050-3991229,out-call,120,31.4108025383,34.3479603561
050-6584329,in-call,2233,31.4637242065,34.4347649045
050-5106472,in-call,126,31.4879485888,34.455290317
050-9459084,out-call,68,31.447879943,34.4028323583
050-5309626,out-call,1846,31.4356007059,34.400585973
050-5289175,in-call,1208,31.4557757682,34.4071682006
