phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-5891657,in-call,2826,31.4492524274,34.4329127244
050-1355729,in-call,1951,31.4268099838,34.3805186172
050-8226501,out-call,75,31.4669459693,34.4076117385
050-6318324,out-call,327,31.4570275842,34.4064342148
050-7461079,in-call,1406,31.4784132586,34.4343641627
050-2492943,out-call,2091,31.4186320202,34.3709416362
050-8366533,in-call,3256,31.4807403777,34.4388196722
050-8847658,in-call,1590,31.4089392202,34.3717401912
050-1206063,in-call,1260,31.4030956571,34.3666219075
050-6644550,in-call,1019,31.4665697473,34.4383830502
050-5768875,out-call,2144,31.4708337206,34.4475910324
050-6005359,out-call,1744,31.4325321239,34.3986625996
