phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-1355428,out-call,1335,31.4349361736,34.4039161099
050-7145050,in-call,82,31.4744175498,34.4213872641
050-2002580,in-call,1297,31.4166658047,34.3511790282
050-5116893,in-call,2135,31.4116800714,34.3709266778
050-1781724,in-call,58,31.4492405585,34.4262247732
050-3257107,out-call,2236,31.4369151165,34.3995107745
050-3518910,in-call,37,31.4527295077,34.420324714
050-7389921,out-call,85,31.4711475992,34.4343656841
050-9144768,out-call,118,31.4367055518,34.4056428987
050-5410620,out-call,73,31.418355186,34.377087885
050-5010692,out-call,1785,31.3866615257,34.3464264794
050-8579356,out-call,2047,31.4203922293,34.3801264092
050-4101389,out-call,28,31.4651132299,34.4238366317
050-8277586,in-call,3263,31.431478284,34.384127383
