phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-5228384,out-call,2988,31.4459599758,34.4029753603
050-5092722,in-call,2090,31.4466659796,34.401914972
050-7988586,out-call,3266,31.4412303098,34.4056607492
050-8126215,in-call,107,31.4329908417,34.3924601084
050-8610572,out-call,724,31.4450381738,34.3996303733
050-3791928,in-call,12,31.4322686641,34.3945812382
050-7966904,out-call,106,31.4504057766,34.3954130559
050-8610277,out-call,80,31.4305705072,34.3745912547
050-8253792,in-call,3529,31.4281026011,34.3867548436
050-2307584,out-call,94,31.4552445346,34.4276969952
050-4291083,out-call,102,31.4696189214,34.4487832854
050-7685074,in-call,11,31.4379389404,34.4008376262
