phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-2606013,in-call,50,31.4710220406,34.4381502666
050-9353393,in-call,3510,31.4633356512,34.4089854576
050-1369068,out-call,707,31.4374856303,34.4002043354
050-3904425,out-call,3020,31.416865768,34.3609544677
050-3875520,in-call,30,31.4471796577,34.4048857387
050-3841485,out-call,55,31.440975839,34.4010683979
050-2827767,out-call,48,31.4209596244,34.3787709611
050-1139235,out-call,1724,31.4596445815,34.4169946144
050-2133455,in-call,2622,31.4634334092,34.4462382644
050-2641612,in-call,320,31.4634828398,34.4118034467
050-3468710,in-call,2819,31.4232930912,34.3865325425
050-4272741,in-call,723,31.4588911209,34.435335869
050-4360256,out-call,19,31.4280123381,34.3766720398
