phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-1815622,out-call,494,31.4531056993,34.4106271633
050-1562193,in-call,568,31.4513366711,34.4084075014
050-1648114,out-call,18,31.4649018837,34.4198138714
050-5103362,in-call,2915,31.4493083164,34.4037728163
050-5915127,in-call,33,31.4659977618,34.4303049243
050-6260373,out-call,3269,31.4437837637,34.4065586363
050-3579410,out-call,63,31.4330200853,34.3903289465
050-5194120,out-call,1327,31.4443642487,34.3893557162
050-3309322,in-call,1662,31.4829692692,34.4535749426
050-4551779,in-call,59,31.4633332686,34.4233685252
050-6221498,out-call,3191,31.3837593217,34.3292799243
050-1162149,out-call,61,31.4635264613,34.406065624
