phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-1820900,in-call,2837,33.8837455405,35.5076687423
050-3602256,out-call,103,31.4467470508,34.4071193888
050-5632507,out-call,88,31.4337255918,34.3943466495
050-4374527,out-call,35,31.4362700161,34.3901563359
050-4813763,in-call,2196,31.4439108924,34.3971159554
050-4094888,out-call,96,31.4710220406,34.4381502666
050-6312648,out-call,15,31.424165135,34.3960623978
050-2688811,out-call,62,31.427757211,34.3642981606
050-9748334,out-call,88,31.4446135953,34.4162151095
050-9897060,in-call,2815,31.4237764127,34.3827574139
050-2123476,in-call,281,31.4576110251,34.4127964264
050-9025185,out-call,196,31.4031906299,34.3788239843
