phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-8046959,in-call,23,31.4412303098,34.4056607492
050-8325784,out-call,20,31.4238349115,34.3708482529
050-2481293,in-call,2541,31.431862044,34.3935332368
050-7711636,in-call,2504,31.4319984464,34.3887317587
050-1451239,in-call,67,31.4500029158,34.4032726687
050-1710250,out-call,22,31.4727354024,34.4441666346
050-5710247,out-call,3588,31.4006024749,34.3455760688
050-6622917,out-call,297,31.4812124189,34.4190247468
050-4095901,in-call,1523,31.4532164372,34.4226133086
050-3331139,in-call,689,31.4289438232,34.386731163
