phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-7966653,in-call,1772,31.4796427136,34.4438899784
050-1931248,in-call,74,31.4448252445,34.3881305551
050-6865312,out-call,58,31.4255203763,34.3907855802
050-1991290,in-call,20,31.4419863974,34.4203396461
050-4576481,out-call,3262,31.4719634285,34.4309776002
050-6112344,out-call,90,31.4646462352,34.4320979474
050-6242716,in-call,45,31.4415679327,34.4092145981
050-7937898,out-call,119,31.4135464812,34.3725619767
050-3009268,in-call,3185,31.4752984711,34.4387512024
050-3167479,in-call,1374,31.4530520998,34.4172835248
050-3787020,in-call,106,31.477471387,34.4301232112
050-1510785,out-call,23,31.4201913461,34.3549350616
050-9367451,in-call,3262,31.4514120888,34.4006071603
