phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-4788078,out-call,65,33.8850910611,35.514416463
050-3514729,out-call,2750,31.4537164183,34.4094174891
050-3240110,out-call,24,31.4862121831,34.4580163715
050-2915862,in-call,2311,33.8904170155,35.5146879406
050-9710180,out-call,2107,31.4659624836,34.456701407
050-9679153,in-call,774,31.4649740924,34.4247039335
050-4914155,out-call,1544,31.4581721144,34.4213362532
050-9403145,in-call,93,31.4499538158,34.3991343537
050-2839538,in-call,99,31.4793123464,34.4367762779
050-3064621,out-call,60,31.4300990863,34.3797422535
050-9345665,in-call,2281,33.884063254,35.5136470822
