phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-1614739,in-call,111,31.445875662,34.4137103233
050-4050062,in-call,3546,31.3926238031,34.3366872326
050-6656674,out-call,1658,31.4768443568,34.4459925553
050-1484862,in-call,24,31.4267661639,34.3772705143
050-3959081,out-call,2575,31.4151940717,34.362404584
050-9570075,out-call,85,31.4595029786,34.4316745076
050-5101195,in-call,1753,31.432652017,34.391751112
050-6170532,in-call,94,31.4597938432,34.4241767136
050-9173792,out-call,1911,31.4491177112,34.4042548965
050-6407667,out-call,30,31.4750874606,34.4231634843
