phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-8788544,in-call,2353,31.4306338356,34.3848721165
050-5463174,out-call,2157,31.3719067003,34.3199964092
050-9109642,out-call,2411,31.4347924129,34.3804052257
050-2134812,out-call,102,31.4328816512,34.3935522433
050-8645221,in-call,51,31.4664055643,34.428577225
050-3633385,in-call,109,31.4344078419,34.3889015074
050-5642674,in-call,30,31.38096338,34.3455363975
050-8040074,in-call,91,31.4820350482,34.4469639742
050-9693190,in-call,84,31.4698777833,34.4285647305
050-9798809,in-call,11,31.4470796577,34.4082916136
050-9558194,in-call,2950,31.4430953108,34.4121820294
050-3376478,out-call,1074,31.4782554643,34.436745546
050-2462846,in-call,57,31.4682648061,34.4270274484
050-5848967,out-call,67,31.4450313134,34.3887401055
050-6031978,in-call,105,31.4538519883,34.415734372
