phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-7540198,in-call,120,31.4314104658,34.4022578796
050-3776638,out-call,61,31.4053668161,34.3654539387
050-6035960,out-call,12,33.8843712743,35.5023094494
050-9314874,in-call,103,31.4320137022,34.4039036443
050-9604510,in-call,108,31.4611978126,34.4316549868
050-6330864,out-call,90,33.8866023793,35.5077328853
050-1061988,in-call,354,31.388597734,34.3359905032
050-5107454,in-call,1645,31.4315475118,34.4151855801
050-2194880,in-call,379,33.8815356601,35.5046709299
050-8231450,out-call,103,33.8922134123,35.5132255273
050-5846201,out-call,68,31.4321123439,34.3874616203
