phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-5974537,out-call,2054,31.4169484824,34.3824589636
050-4272862,in-call,64,31.4031302811,34.3696681126
050-2587997,in-call,48,31.4380785731,34.3932234794
050-8002851,in-call,2471,31.4651862318,34.4123708285
050-3751538,out-call,75,31.4363642316,34.3936684462
050-8228056,in-call,3223,31.402295751,34.3562658025
050-9243156,out-call,77,31.4305368954,34.3958770437
050-2300635,out-call,2583,31.4342034327,34.4081212791
050-6584012,out-call,2892,31.4818520588,34.4518384243
050-2245214,in-call,96,31.4111223993,34.3625801386
