phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-4655685,out-call,39,31.4810663705,34.4499725096
050-9964912,out-call,1476,31.3874179337,34.3531781601
050-8315091,out-call,3444,31.4272863106,34.4155282225
050-5394791,out-call,56,31.435005736,34.3916927791
050-5067668,out-call,1480,31.4425017303,34.407161783
050-2091343,out-call,27,31.418078009,34.3935463963
050-6939258,out-call,96,31.3733834106,34.3300081376
050-5749152,in-call,102,31.4755873747,34.4353148654
050-2084658,in-call,51,31.456685045,34.4182418602
050-1010610,out-call,1098,31.4492694443,34.4034381694
