phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-9432905,out-call,2778,33.8819480522,35.5117723117
050-8746963,out-call,89,31.4592813844,34.422422212
050-9478642,in-call,27,31.4246965568,34.3764011636
050-6802445,out-call,96,31.4804146987,34.4407195268
050-5155856,in-call,93,31.4221436094,34.3918842595
050-2653504,in-call,1884,31.4487512905,34.3971884701
050-6031360,out-call,1007,31.4299714099,34.3982232842
050-4411844,in-call,64,31.4413614209,34.4013467809
050-9035809,in-call,78,31.4569820014,34.4248372678
050-1919022,in-call,2344,31.4826788848,34.4293787558
050-5788438,in-call,56,31.4339423723,34.3839456855
050-1895151,in-call,40,31.4639287546,34.4120922926
050-3660543,out-call,116,31.4357233145,34.3862896078
050-8821164,out-call,3454,31.406690791,34.366189547
050-4316883,out-call,59,31.4254608507,34.3690448484
050-3073335,in-call,2348,31.4188102445,34.3632079763
