phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-3153642,in-call,2431,33.8825697943,35.5098912176
050-1315303,out-call,25,31.4835513398,34.4706397323
050-5057275,in-call,112,31.4534145374,34.4092325695
050-1783809,in-call,35,31.4484286261,34.4066835761
050-9116028,out-call,1425,31.4327996018,34.4040849029
050-9931819,out-call,3093,31.4296869262,34.3847166515
050-3011396,out-call,118,31.4231721996,34.3795993521
050-5552972,out-call,453,31.4363685452,34.3997203816
050-5891312,out-call,25,31.4377249688,34.39888128
050-4683987,out-call,3455,31.4485627736,34.3788386907
