phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-5957750,out-call,1819,33.8773229766,35.5018300404
050-5675383,out-call,16,31.4437116891,34.3947639206
050-9778960,out-call,69,31.409860336,34.3722100893
050-9563899,in-call,328,31.406590157,34.3701912441
050-3353691,in-call,111,33.8843213759,35.5077098392
050-9902141,out-call,50,31.423382242,34.3825254337
050-2821099,in-call,3291,33.883299761,35.5073840453
050-9662662,out-call,81,31.443263349,34.4067259259
050-8323546,out-call,1568,31.4933946118,34.4375896653
050-7674853,in-call,27,31.4469437083,34.394191048
050-6120034,in-call,16,31.3870722535,34.3351603898
050-3976132,out-call,32,33.8815496385,35.5054703367
050-3487855,out-call,26,33.8852155882,35.5116929977
050-6800806,in-call,414,31.4497289798,34.4045938644
050-8985966,in-call,464,33.8836916896,35.5078148892
