phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-4531159,in-call,51,31.4283717901,34.3843451244
050-7154073,in-call,32,31.4043448515,34.3466405854
050-2824735,out-call,929,31.4769690787,34.4149350588
050-7964886,out-call,2189,31.3959921222,34.3562968248
050-3791478,in-call,3198,31.4552095471,34.4198362373
050-3147942,in-call,3037,31.4594536567,34.4226527168
050-5026695,in-call,79,31.4476725772,34.4056346551
050-8624252,in-call,53,31.4774431308,34.4570178188
050-2153829,out-call,2260,31.3730947039,34.3262353561
050-3577467,in-call,2510,31.4492391139,34.4082420793
050-5861782,out-call,1934,31.4316469796,34.3932380601
050-3070781,in-call,1128,31.4674873856,34.4213266072
