phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-6118493,out-call,58,31.4317806572,34.3910228069
050-9586152,out-call,39,31.4342034327,34.4081212791
050-1214047,in-call,1785,31.4385777183,34.4105572888
050-6456778,out-call,1715,31.4365988546,34.402477075
050-5814852,out-call,71,31.3914994869,34.3503769838
050-8714371,in-call,2558,31.4269630878,34.3947219133
050-6459082,in-call,2540,31.4456434285,34.4098516939
050-3877247,in-call,66,31.4433586148,34.3749792831
050-8134343,out-call,69,31.4135902091,34.3922565955
050-7381671,in-call,321,31.4642893056,34.4158924608
050-8837966,out-call,106,31.4644181124,34.4197649284
050-9281255,out-call,1937,31.4197150235,34.364253606
050-9925133,in-call,450,31.420627133,34.3651292398
050-3899603,out-call,65,31.4381461648,34.389724603
