phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-5078619,out-call,3268,31.4816989114,34.4525522771
050-3246979,out-call,10,31.4434149824,34.4045098875
050-1085925,in-call,3401,31.4323819725,34.4114557803
050-9046992,in-call,24,31.4452668739,34.4125530887
050-4688096,in-call,27,31.4022044462,34.3592199222
050-7854489,out-call,1399,31.4790391355,34.4349414129
050-6633269,in-call,849,31.4376077298,34.3965700118
050-3642225,in-call,28,31.4470651813,34.4117048608
050-6321714,in-call,12,31.4652608595,34.4367594378
050-7699779,out-call,2825,31.4592780224,34.4219717663
050-5551454,out-call,117,31.4376346844,34.3909925828
050-1925995,out-call,3482,31.4908375527,34.4701602883
050-4589050,out-call,45,31.4269019257,34.3783296823
050-3178372,out-call,2363,31.4300738718,34.3825480319
