phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-7288699,in-call,3248,31.4473158319,34.4250751693
050-3672281,out-call,80,31.4153313271,34.3846953079
050-7125253,out-call,68,31.4253199382,34.3925221701
050-1469911,out-call,343,31.4502967897,34.3996339587
050-6293954,out-call,2814,31.4550909269,34.4134330132
050-1986492,out-call,29,31.4326121506,34.3855249179
050-9378821,out-call,679,31.4089365565,34.3638812504
050-3686292,out-call,106,31.4741827553,34.4382542928
050-3979803,out-call,118,31.414116741,34.3761598058
050-5991606,in-call,46,31.432652017,34.391751112
050-8041375,out-call,14,31.4273286407,34.3718845669
050-3651846,in-call,24,31.4430919949,34.3964477432
050-7724723,in-call,1192,31.4274899978,34.3967228799
050-5692449,out-call,36,31.4225243383,34.3864986256
050-5564287,in-call,18,31.4179292406,34.3697281435
050-9476095,out-call,307,31.4686635163,34.4269958828
