phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-4584250,out-call,3405,31.4525646833,34.4270111119
050-3719272,out-call,3162,31.4203922293,34.3801264092
050-2440167,out-call,2156,31.4089365565,34.3638812504
050-7417510,in-call,3595,31.4188645777,34.3826795169
050-7976141,out-call,2367,33.8829348251,35.5123796187
050-7543414,in-call,3341,33.8779120522,35.5028396365
050-8519251,out-call,87,31.4175286109,34.3602597819
050-9797324,in-call,96,33.8806472707,35.503046795
050-4542694,in-call,2241,31.4254027799,34.391891895
050-7446827,out-call,2495,33.8752497852,35.503246412
050-2016566,in-call,21,31.4193458453,34.3788731366
