phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-6341610,in-call,313,31.4364713226,34.4090834577
050-6689714,out-call,883,31.4272309528,34.3908058559
050-6683047,out-call,1995,31.4469586191,34.392576195
050-1761938,out-call,71,31.4709407713,34.4184451058
050-5588043,out-call,1298,31.4184214507,34.3659399462
050-2466501,in-call,3350,31.4369184749,34.3752994112
050-1817998,out-call,2541,31.458674023,34.4155754639
050-5314131,out-call,1767,31.441201017,34.3935887572
050-5988565,in-call,35,31.422494577,34.3836764704
050-8024852,in-call,47,31.3803635313,34.3259423839
050-8979107,out-call,3277,31.4354349949,34.3902795875
050-8237116,out-call,1538,31.4142041512,34.3613479569
