phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-1085887,in-call,1306,33.8796601876,35.5107710788
050-1996423,out-call,104,31.4058045926,34.3401342086
050-8381749,out-call,1564,33.8874456601,35.5088330383
050-3026774,out-call,3356,31.4524357373,34.4136920792
050-1732733,in-call,1072,31.4281565337,34.3766017933
050-1373664,out-call,1978,33.8850385365,35.5089987247
050-2296632,out-call,3078,31.4365952101,34.3920713264
050-6947403,in-call,428,31.4274280499,34.3885989587
050-9215039,in-call,3185,31.4122511945,34.3842100259
050-8447964,in-call,2907,31.440207394,34.4146737504
050-5950608,out-call,46,31.4495106004,34.3993066028
050-8614214,out-call,1435,31.4503604631,34.4185079304
050-9236078,out-call,1840,33.887195023,35.5126187804
050-5320884,out-call,3250,31.4360355687,34.4010461902
