phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-7269228,out-call,29,31.4171004491,34.3518941646
050-3963612,out-call,115,31.4591299684,34.4291693913
050-6354140,in-call,104,31.4329151105,34.392096917
050-5717464,out-call,290,31.3317887172,34.2919179814
050-2720409,in-call,84,31.4170251452,34.3831261567
050-4789013,out-call,40,31.4151247376,34.3800718205
050-7294902,in-call,68,31.4480471016,34.4190376029
050-1368696,in-call,1072,31.4356666449,34.4057803797
050-4933984,out-call,78,31.4371762161,34.3976282491
050-2928601,out-call,16,31.4538712635,34.3995911658
050-2175309,out-call,111,31.4641777493,34.4275174325
050-1432518,in-call,68,31.4343411187,34.3998402603
050-1235849,in-call,109,31.4151317132,34.3768330959
