phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-5584903,in-call,231,31.4457151645,34.4057242793
050-5061738,in-call,47,31.4607505384,34.433893326
050-5647772,in-call,12,31.4068844811,34.3739115889
050-8912116,in-call,294,31.4324533415,34.3914176334
050-9962220,in-call,1017,31.4235076032,34.3957568328
050-1619051,in-call,65,31.4664055643,34.428577225
050-2098972,out-call,39,31.41164649,34.3857062115
050-4829153,in-call,105,31.4187879938,34.3743405784
050-4541341,out-call,93,31.4056427054,34.3785637498
050-7573414,in-call,3304,31.430905057,34.3873132563
050-5761307,out-call,99,31.4353530802,34.3968391878
050-7088613,in-call,602,31.4736049155,34.4283306778
050-7613960,out-call,1709,31.4576989289,34.4174139182
050-7256836,in-call,129,31.433539301,34.3999134128
050-3696517,out-call,2554,31.4667827158,34.4216052223
