phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-5253166,in-call,3098,31.4006239873,34.3723547481
050-1554352,in-call,104,31.4130114767,34.3829994196
050-4835430,in-call,78,31.4815101278,34.4370930334
050-5260549,in-call,26,31.4469780968,34.3996771667
050-1374426,in-call,1685,31.4669459693,34.4076117385
050-2951722,out-call,1023,31.3821537049,34.3359351767
050-7128988,in-call,795,31.4305322755,34.3968061019
050-1829741,in-call,1580,31.4501271228,34.3861576328
050-7773295,out-call,1519,31.4484036358,34.4109037772
050-8348489,in-call,3184,31.4499538158,34.3991343537
050-8788825,in-call,2366,31.450509462,34.4157609707
050-7017366,in-call,109,31.4359598391,34.3916162177
