phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-3402526,in-call,365,31.4667827158,34.4216052223
050-3339809,in-call,3326,31.4430847427,34.3861731691
050-6178978,in-call,113,31.4523065452,34.408935002
050-2864168,out-call,19,31.400785234,34.3652361802
050-5880045,out-call,88,31.4548860366,34.4160087076
050-5707749,out-call,2261,31.4609317219,34.4020798498
050-1947250,in-call,2647,31.4014824247,34.3489007758
050-2603726,out-call,68,31.3817440139,34.3393232243
050-4228918,out-call,2296,31.4449952261,34.4015764512
050-5858866,in-call,2493,31.4482749377,34.4331005734
050-3717668,in-call,2508,31.4597938432,34.4241767136
