phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-5968565,out-call,16,31.4635467871,34.426314471
050-3512595,in-call,1540,31.4397810987,34.4022680146
050-5485544,in-call,91,31.4164931133,34.3721361423
050-5668439,in-call,35,31.4556526366,34.4163379412
050-5730246,in-call,2447,31.4156076683,34.3722906523
050-3805314,out-call,38,31.4377815732,34.4224731653
050-9183372,out-call,715,31.3845500399,34.3416249492
050-9849956,out-call,3036,31.4293374521,34.3885190126
050-5999022,out-call,301,31.4274287377,34.3976502464
050-5552733,in-call,584,31.427757211,34.3642981606
