phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-3687604,in-call,2920,33.8906426064,35.5166895692
050-2656565,in-call,49,33.8833313888,35.5134694657
050-6212965,in-call,3509,31.457184225,34.4176876665
050-8512613,in-call,971,31.4327841924,34.3993199178
050-9021197,in-call,22,31.4484036358,34.4109037772
050-7106445,out-call,14,31.4585978791,34.424705774
050-5473624,out-call,2888,33.8808363235,35.515197046
050-2040806,out-call,55,31.4327841924,34.3993199178
050-7422774,out-call,89,31.4161386784,34.3802873936
050-2533739,out-call,394,33.8865439595,35.5123872888
