phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-8666080,out-call,793,31.4471477295,34.3997115627
050-5212784,out-call,36,31.4617153965,34.4140168053
050-2418791,out-call,1854,31.4224908258,34.3994321634
050-6230312,out-call,2302,31.4228470747,34.3798278544
050-4649673,out-call,988,31.4811633122,34.4410401128
050-2927981,out-call,116,31.4665306073,34.4295124242
050-9520473,in-call,1825,31.4347082451,34.3955661576
050-3509640,out-call,2769,31.4403411798,34.3873686804
050-1351121,out-call,114,31.4409926215,34.3867914886
050-5293016,in-call,1376,31.4528796129,34.4204734736
050-4556986,out-call,103,31.427380471,34.3908703985
050-7116850,out-call,51,31.4369031722,34.3860355104
050-7359700,out-call,14,31.4681831927,34.4188164461
050-5626035,out-call,2880,31.3949683769,34.3534889155
050-3191291,out-call,3488,31.4309582207,34.3913496522
