phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-7643994,out-call,2624,31.4528058505,34.4185901556
050-6996269,out-call,3089,31.4391782648,34.3978733413
050-6551238,out-call,2572,31.465411301,34.4193833158
050-2441017,in-call,77,31.4372809689,34.3896767547
050-2709577,in-call,55,31.4617159203,34.4122230912
050-7202245,out-call,50,31.4094635531,34.3620952235
050-8582009,out-call,309,31.485925173,34.4477753212
050-2777892,out-call,3255,31.4469102983,34.400210558
050-7865890,out-call,12,31.4661478343,34.4357117943
050-2982984,in-call,3355,31.4238229806,34.3767927498
050-9894754,out-call,1110,31.4496930896,34.4085988323
050-2509999,in-call,1421,31.4394387337,34.387740078
