phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-2828352,out-call,77,31.402690514,34.365535592
050-4609416,out-call,87,31.4465983138,34.4123408168
050-6009402,in-call,3273,31.4016393282,34.3703126066
050-3253193,in-call,3013,31.4539040944,34.4236680702
050-5334724,in-call,2844,31.4810363451,34.4663751082
050-6951394,in-call,2564,31.4331978768,34.4009906179
050-8663153,out-call,3045,31.4862247203,34.440399499
050-3829725,in-call,38,31.5014413151,34.469846892
050-5204670,out-call,2300,31.4353530802,34.3968391878
050-3634980,out-call,31,31.420895655,34.3817049454
050-8571752,in-call,87,31.4296057051,34.381293922
