phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-1146296,in-call,70,31.4093068908,34.3555414321
050-9778284,out-call,31,31.4583587011,34.4165059638
050-9694942,out-call,61,31.4428295508,34.3902389508
050-6001673,in-call,3436,31.4754493858,34.4362379239
050-4457074,out-call,115,31.452924211,34.4187504581
050-6005164,out-call,2516,31.3929701303,34.3283874433
050-4787306,out-call,77,31.403594584,34.3444797795
050-4977582,in-call,2784,31.4703334922,34.4098851839
050-3412810,in-call,103,31.3822136146,34.3312902403
050-7872578,out-call,106,31.4395630624,34.401046242
050-4812648,out-call,30,31.4627610693,34.4326189674
050-3616382,out-call,476,31.4180075272,34.387864785
050-8265806,out-call,73,31.4282181437,34.3868264507
