phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-7393923,in-call,67,31.4472524464,34.4103935523
050-1009710,in-call,1730,31.4552445346,34.4276969952
050-4790528,in-call,2601,31.429713335,34.4007997
050-1387750,in-call,10,31.479505737,34.4478537868
050-2060457,in-call,115,31.4787145366,34.4454047944
050-1073966,out-call,686,31.4575552952,34.4220108024
050-1820345,in-call,3483,31.4612261634,34.42568552
050-6161841,in-call,79,31.405839494,34.3480547799
050-5714113,out-call,24,31.4643493936,34.4146820115
050-1820288,in-call,36,31.4613599673,34.4380111872
050-4752308,out-call,103,31.4228186473,34.3768687595
050-2626556,in-call,337,31.4307961864,34.389919407
050-4115509,in-call,105,31.4225201569,34.3900992565
