phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-3431725,out-call,1411,31.4068844811,34.3739115889
050-2007290,in-call,69,31.4308059586,34.3751204411
050-1101434,in-call,2016,31.4597641074,34.417716165
050-1198694,in-call,3492,31.4466875337,34.4266326212
050-2271190,in-call,3319,31.3946027255,34.3598366468
050-4092231,out-call,2125,31.4689376998,34.4284141721
050-7828701,out-call,90,31.4335425496,34.3671940561
050-9129436,in-call,59,31.4349209605,34.3878926043
050-8367063,in-call,3190,31.488317187,34.4429577923
050-4473556,out-call,1313,31.4347344354,34.3861882562
