phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-4802795,in-call,2033,31.4256358053,34.3866312651
050-9313248,in-call,245,31.431478284,34.384127383
050-1079351,out-call,2110,31.4593203965,34.4027902539
050-2611407,in-call,1590,31.4515188748,34.4172899025
050-5926453,out-call,82,31.4495530666,34.4104583888
050-7325980,out-call,31,31.4645257306,34.4294261894
050-2944779,in-call,1346,31.4539701995,34.4195437158
050-1721187,in-call,2724,31.4811783755,34.417782494
050-5457535,out-call,3312,31.4304778976,34.3906873315
050-8976780,out-call,66,31.3970495199,34.3503413738
