phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-6086206,in-call,54,31.4660109683,34.4241014222
050-2632953,out-call,113,31.4314997746,34.3872498352
050-5644638,in-call,2698,31.4494604386,34.4097353662
050-6568049,in-call,73,31.405160356,34.3727799946
050-4404392,in-call,1255,31.486836274,34.4407245598
050-1419479,in-call,76,31.4375312313,34.4049457072
050-8132734,in-call,1926,31.4438436875,34.3929381957
050-9836038,out-call,1628,31.4231938774,34.38401386
050-8931102,out-call,2374,31.4322644738,34.3920051823
050-3712525,in-call,66,31.4314392841,34.4074470787
050-5781875,out-call,2106,31.384256725,34.3463837889
050-6830476,out-call,80,31.4645458988,34.4211948481
