phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-5411689,in-call,2498,31.4695975205,34.4248638547
050-9628896,in-call,81,31.4712468707,34.4247683964
050-6990878,out-call,1550,31.4692186958,34.4180319993
050-4847629,out-call,1427,31.377686529,34.3283027711
050-4081732,out-call,37,31.4112950934,34.3576686757
050-8409751,in-call,2670,31.4386500483,34.4155892561
050-3085134,in-call,602,31.4409062979,34.3943147891
050-1080073,in-call,76,31.4341159299,34.3813999121
050-4740708,in-call,32,31.4015032655,34.3729761363
050-2848691,in-call,30,31.4069497354,34.360315644
