phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-4768082,out-call,98,31.4517060145,34.4186367319
050-8943809,out-call,113,31.4081603858,34.3902124059
050-7146091,in-call,593,31.4221875459,34.3795493719
050-9068003,in-call,132,31.4242448369,34.3986466446
050-4408594,out-call,2305,31.4580588826,34.4124458903
050-7193503,in-call,23,31.4229053989,34.3869837473
050-2161459,in-call,41,31.4445991595,34.4221561352
050-2709260,out-call,10,31.4132295664,34.3670202279
050-7431502,out-call,142,31.4486467281,34.4270099577
050-7862530,out-call,877,31.4950571975,34.4611438753
050-8595804,out-call,3395,31.4239268998,34.3774730973
