phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-9272911,out-call,3279,31.4714048826,34.4395248991
050-2453977,out-call,74,31.4630848975,34.442072938
050-3531367,out-call,2383,31.4312354255,34.3916876857
050-9223762,out-call,100,31.4269579806,34.3849506691
050-4099369,out-call,93,31.4025799185,34.3472706633
050-4883769,in-call,3436,31.4267165508,34.3701420654
050-2550054,out-call,37,31.4611169985,34.4219156234
050-5602470,out-call,1696,31.4376151146,34.416530807
050-5223211,out-call,10,31.4588345891,34.4296940714
050-5120320,out-call,65,31.4928659062,34.4602351335
