phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-8138376,in-call,2671,31.4209201448,34.3900196171
050-9852464,in-call,345,33.8828733584,35.5114528655
050-4156664,in-call,111,33.8807907507,35.5145286894
050-1543092,out-call,1586,31.4129763038,34.3628783718
050-4740906,out-call,3006,33.887995558,35.5164312428
050-5072254,in-call,515,31.4201198402,34.3693389358
050-6645700,in-call,86,33.8816725135,35.5062938191
050-4736942,out-call,1344,31.4635027203,34.4307743153
050-6291677,in-call,31,33.8860119418,35.5112446626
050-4156809,in-call,114,31.4354937968,34.4012028517
050-5092249,in-call,717,31.4276125091,34.3704361315
050-7427579,in-call,12,31.4431761397,34.4023250523
050-1153645,out-call,78,31.4500571654,34.4323652765
