phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-2901573,in-call,615,31.4268462649,34.4051682814
050-5210193,out-call,2808,31.4355785196,34.3765786306
050-2857775,in-call,26,31.4528796129,34.4204734736
050-9333959,in-call,58,31.4298532232,34.3898236615
050-7763329,out-call,674,31.4591040356,34.4166536947
050-4281564,in-call,53,31.4194245569,34.3719696774
050-1220448,in-call,2600,31.4494250752,34.4214000183
050-8127722,out-call,3224,31.4692511355,34.4295207811
050-6785534,in-call,1545,31.4611770439,34.4278935604
050-5474113,out-call,1893,31.3887041433,34.3654097318
