phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-4717002,out-call,33,31.4291408077,34.4003512331
050-8671023,out-call,1133,31.4711455202,34.4342293982
050-1896819,in-call,65,31.4438690534,34.4157861937
050-2115681,in-call,3152,31.4424160515,34.4171299153
050-3568473,in-call,2912,31.4491360675,34.3972262463
050-7357982,in-call,545,31.4556526366,34.4163379412
050-2475540,out-call,100,31.41898088,34.3629004328
050-4654225,out-call,84,31.4701319476,34.4350260572
050-5615479,in-call,90,31.4681604827,34.4125878136
050-2074500,out-call,73,31.41450417,34.3776852411
050-2452768,in-call,83,31.433349332,34.4087810757
050-3664189,in-call,971,31.4276841296,34.3853856579
050-1343859,in-call,3067,31.4330205826,34.3879737927
050-4106224,in-call,71,31.3920822349,34.3487627982
