phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-8940529,in-call,2483,31.4482319103,34.4115945521
050-1081217,out-call,336,31.4175246731,34.3814944181
050-7677961,out-call,101,31.4439335543,34.3956709539
050-4535294,out-call,2551,31.4144065624,34.3726219144
050-4558491,in-call,86,31.4662732252,34.4311797416
050-8454599,out-call,2520,31.4180075272,34.387864785
050-5296803,out-call,1427,31.4597313566,34.4092644974
050-5743283,out-call,3218,31.4200884698,34.3641678651
050-7154981,in-call,102,31.3845800837,34.3531895256
050-7837324,in-call,17,31.4402617149,34.4034748045
050-6842160,out-call,2773,31.4431238629,34.423027989
050-6956728,out-call,1111,31.4410352241,34.4072544755
